cleaned_text_ib,label,lang
"januari 2020: setiap orang yang berpikiran benar tahu bahwa menyegel perbatasan tidak berfungsi. <links> 2020: setiap orang yang berpikiran benar tahu bahwa menyegel perbatasan berfungsi. banyak hal yang anda baca didasarkan pada narasi yang didorong, bukan fakta.",1,en
"presiden trump mengatakan hari ini bahwa dia tidak berpikir dia menular ""sama sekali,"" hanya 3 hari setelah dia keluar dari pusat medis walter reed. <links> <links>",1,en
"grup di michigan telah membuat kartu ""pengecualian masker wajah"" palsu untuk menghindari penggunaan masker wajah yang mengharuskannya <links>",1,en
"kelompok-kelompok ini mencoba menyebarkan informasi yang salah tentang penggunaan penutup wajah, dan hasil yang tidak menguntungkan adalah mereka juga membahayakan kehidupan banyak orang.<links>",1,en
"pemeriksaan fakta: apakah trump menyebut virus corona sebagai hoax? putusan: falsetrump menyebut dugaan politisasi virus corona oleh para demokrat sebagai hoax baru mereka. sepanjang rapat umum, trump mengatakan dia menganggap serius ancaman virus corona. <links>",1,en
pemeriksaan fakta: apakah truf menyebut virus corona sebagai 'tipuan' di reli selatan carolina-nya? tidak ada <links> melalui <user>,1,en
pemeriksaan fakta: apakah truf menyebut virus corona sebagai 'tipuan' di reli selatan carolina-nya? <links>,1,en
"bertentangan dengan apa yang beberapa media ingin anda percayai, presiden truf tidak menyebut virus corona sebagai 'hoax.' baca di sini <user> <user> <links>",1,en
"sebuah label berita palsu besar-besaran telah ditampar pada artikel <user> yang secara salah mengklaim bahwa truf menyebut virus corona sebagai ""tipuan.""bagus.beginilah seharusnya sistem ini bekerja.media mapan akan mendapatkan pencerahan yang kasar.pemeriksaan fakta di sini: <links> <links>",1,en
cek fakta: apakah trump menyebut virus corona sebagai 'tipuan' di reli selatan carolina-nya? <links> melalui <user>,1,en
"<hashtag> satu tahun kemudian, apa yang (sekarang) kita ketahui dan apa yang (masih) tidak kita ketahui tentang virus<links>",1,fr
"<hashtag> ""untuk bertahan hidup, virus telah memastikan untuk menjadi lebih menular, untuk memiliki keunggulan selektif yang memungkinkannya menyebar lebih baik di dalam populasi"", olivier schwartz, kepala virus dan kekebalan terhadap <user> <url >",1,fr
"jumlah orang amerika yang bekerja tidak akan kembali ke tingkat sebelum pandemi sampai tahun 2024, ... menurut laporan kantor anggaran kongres <links>",1,en
"kami adalah 1.496.267 orang yang divaksinasi lengkap dan 1.765.356 orang menunggu dosis kedua. kemarin setidaknya 160.053 administrasi, 35% lebih dari rabu lalu. dosis yang diberikan pada hari selasa adalah 145.424. <links>",1,it
"vaksinasi di kota ini, sedang berlangsung. itu adalah pilar strategi kami untuk mendekatkan vaksin kepada sesama warga negara. minggu ini, 800.000 vaksin telah dikirim ke dokter, 750.000 minggu depan.  <user> <links>",1,fr
"biden admin tidak akan menghentikan penyeberangan perbatasan ilegal atau menguji migran untuk covid, membiarkan migran positif covid berkeliaran dengan bebas di kami, menempatkan komunitas perbatasan kami dalam bahaya &amp; membahayakan keamanan nasional kita. biden tidak layak untuk memimpin negara kita. <links>",1,en
rio menerbitkan jadwal vaksinasi yang menjangkau mereka yang berusia 60 tahun <links> <hashtag>,1,pt
"anak-anak, ibu hamil, ibu nifas, masyarakat adat dan tenaga kesehatan akan divaksinasi mulai 12 april hingga 10 mei; lihat jadwal vaksinasi =&gt; <links> <hashtag>",1,pt
12.04.2021 # przeglddniahari kedua sidang bodnar sebelum tk,1,pl
"data. mulai pagi hari, semua orang di atas 65 tahun dapat mendaftar untuk vaksinasi. lebih dari 70.000 orang telah mendaftar sejauh ini. pendaftaran juga didukung oleh kampanye baru, yang menunjukkan bahwa prioritas sekarang diberikan kepada yang paling rentan. maka mereka yang kurang berisiko datang berikutnya. <links>",1,cs
"orang dewasa yang lebih tua bangun pagi untuk divaksinasi di sekolah melchor lasso de la vega. direktur regional kesehatan untuk panama utara, sara castaneda melaporkan bahwa mereka akan memvaksinasi 22.291 orang dewasa yang lebih tua dan 1.777 guru dan wanita hamil mulai hari ini hingga sabtu depan. <user> <links>",1,es
bolsonaro tidak puas. dia ingin menggandakan jumlah kematian. <links>,1,pt
peneliti mencari vaksin brasil melawan covid-19 memperingatkan kurangnya dana federal <links>,1,pt
"vaksin brasil <hashtag> di sini, jelas bahwa ada kapasitas ilmiah untuk vaksin brasil. namun, imunisasi baru perlu disesuaikan dengan pabrik industri, yang hanya terjadi dengan butanvac. reinach akan mengatakan ini semua nasionalisme!<links>",1,pt
"dunia sedang berkonsentrasi pada upaya untuk menemukan vaksin melawan covid-19. bolsonaro, bagaimanapun, tidak khawatir tentang itu. memotong dana untuk penelitian para ilmuwan kami, yang dapat menyelamatkan nyawa orang brasil dan membuat brasil tumbuh lagi. <links>",1,pt
peneliti yang mencari vaksin brasil melawan covid-19 memperingatkan kurangnya dana federal<links>,1,pt
"vaksin brasil <hashtag> dukungan pemerintah sangat penting untuk proyek-proyek ini, di samping itu, pertanyaannya adalah: dan, serikat kimia yang memenuhi syarat untuk memproduksi sputnikv, mengapa tidak mengasumsikan ayah dari proyek-proyek ini dan mendapatkan lebih banyak sumber daya? <links>",1,pt
"dan ternak keluar di jalan hari ini untuk mengatakan bahwa mereka mengizinkan genosida untuk melakukan kudeta sendiri di brasil. siapa yang lebih bajingan dan gelandangan, geno atau sapi???",1,pt
"menteri astronot dengan bangga mengumumkan studi vaksin nasional, tetapi lupa tentang membongkar salah urus. para peneliti berharap dengan r$200 juta dari pemerintah federal untuk melakukan tes, tetapi bolsonaro memveto proyek yang mengeluarkan dana tersebut.<links>",1,pt
"angka kematian covid di india bisa sepuluh kali lebih tinggi, dengan krematorium 'membakar lebih banyak korban seperti yang ditunjukkan oleh laporan' <links>",1,en
trump diejek ketika dia mengatakan jumlah kematian akibat virus corona digelembungkan. dia benar. bung. boom! direktur cdc akhirnya mengakui bahwa kasus covid terlalu banyak dihitung -- seperti yang dilaporkan pakar gateway dan donald truf pada bulan agustus <links>,1,nl
<hashtag> boom direktur cdc akhirnya mengakui kasus covid terlalu banyak dihitung - seperti cendekiawan gateway dan donald trump yang dilaporkan pada bulan agustus <links> melalui <user> melalui <user>,1,fr
apa pun yang dilakukan dalam bayang-bayang semuanya terekspos boom! direktur cdc akhirnya mengakui bahwa kasus covid terlalu banyak dihitung -- sama seperti pakar gateway dan donald truf dilaporkan pada <links> agustus melalui <user>,1,en
"selain membuat orang sakit, apa persamaan biden suara dan covid-19? <links>",1,en
"persetujuan akhir pusat pengendalian dan pencegahan penyakit cdc, kasus kematian covid-19 berlebihan <links>",1,ja
"boom! <hashtag> executive mengakui kasus covid sangat berlebihan, seperti yang dilaporkan <hashtag> pada bulan agustus. sebenarnya sudah terbukti bahwa hanya 6% kematian akibat covid (bahkan data istat) mengkonfirmasi hal ini. yang lain meninggal dengan berbagai patologi <links>",1,it
"dan semua ini dapat dihindari; tapi pemerintah kartel kekuasaan, keras kepala dan rescanting mereka yang terinfeksi di negara lain. menyelamatkan kapal dengan terinfeksi sslgan makan foditas merangkul tidak ada yang terjadi. <hashtag>",1,es
"terlepas dari permohonan pihak berwenang italia bagi individu untuk tinggal di rumah untuk melawan wabah virus corona, paus fransiskus meninggalkan vatikan, untuk melakukan kunjungan mendadak ke dua gereja, dan mengatakan: perjalanan itu termasuk berjalan kaki singkat di jalan utama roma, untuk berdoa agar wabah virus corona dicabut.",1,ar
wanita spanyol kedua 101 tahun pulih dari coronavirus <links> *,1,es
vaksin apartheid sedang berlangsung. 130 negara belum menerima dosis tunggal vaksin <hashtag> dan 3/4 dari mereka yang divaksinasi hanya berasal dari 10 negara kaya. # nocovidmonopolies <hashtag> <links>,1,pl
<hashtag> ribuan demonstran berbaris di ibu kota aljazair pada peringatan kedua gerakan,1,ar
ribuan orang berbaris di <hashtag> pada 22 februari untuk memperingati ulang tahun kedua gerakan tersebut. gerakannya masih hidup <links> <links>,1,ar
temuan penelitian menunjukkan bahwa virus corona sudah ada di amerika serikat pada pertengahan desember tahun lalu.<links>,1,ko
"ketika wabah virus corona mengamuk di cina, setidaknya 110 orang di amerika serikat sedang menjalani pengujian untuk penyakit pernapasan baru, cdc melaporkan: <links> akan mendapatkan yang terbaru malam ini di <user>",1,en
"setidaknya 5 orang di as telah dirawat di rumah sakit dengan kasus terkonfirmasi virus corona: satu di washington, satu di illinois, satu di arizona, dan dua di california.<user> mendapatkan yang terbaru sekarang. <links>",1,en
"<hashtag> dengan setengah malam yang diberkahi, kami memohon kepada tuhan yang mulia dari rahmat-nya untuk memberi kami pertobatan dan pengampunan, untuk mengalihkan dari kami dan negara kami epidemi ini dengan rahmat-nya, dan untuk menyembuhkan pasien kami, demi rasul mulia muhammad , sholawat dan salam semoga tercurah untuknya dan keluarganya.. <hashtag> kesehatan sedunia <links>",1,ar
anda mungkin pernah mendengar jepang berencana membayar setengah biaya untuk mengunjungi turis. sayangnya itu tidak benar.<links>,1,en
seorang anak berusia lima tahun meninggal di inggris karena coronavirus: <links> # # # # <hashtag> #,1,uk
"apakah inggris membuang dosis vaksin pfizer/biontech? regulator mengkonfirmasi botol yang dikirim ke inggris mengandung 2,5 dosis tambahan masing-masing <links>",1,en
vaksin virus corona akan tiba di polandia besok pagi,1,pl
macron didiagnosis dengan virus corona <links> <links>,1,uk
israel adalah pemimpin dalam vaksinasi terhadap covid-19. bagaimana dia bisa melakukan ini? <links>,1,pl
"coronavirus di cina: di wuhan, semua rumah sakit sementara tempat pasien dirawat dengan covid-19 ditutup<links> # # # # # <hashtag>",0,uk
"tunisia memiliki hak untuk memaksakan analisis pada setiap orang asing, terlepas dari kebangsaannya, sebagai syarat untuk memasuki wilayahnya.. anehnya, berita ini menimbulkan kontroversi di zazier.. alasannya jelas karena tidak ada kemungkinan untuk melakukan analisis deteksi di zaziere benua, mereka melakukan tes pada orang mati, bukan pada orang hidup <links>",1,ar
"""saya baru-baru ini melihat data awal dari uji klinis dengan vaksin virus corona dan data ini membuat saya merasa lebih yakin bahwa kami akan dapat memberikan beberapa ratus juta dosis vaksin pada akhir 2020,"" kata as. presiden truf.<links>",0,en
ct melaporkan tes virus corona positif palsu <links>,1,en
"afrika selatan afrika selatan menangguhkan penggunaan vaksin covid-19 astrazeneca, setelah data menunjukkan vaksin itu memberikan perlindungan minimal terhadap infeksi 'ringan hingga sedang' yang disebabkan oleh varian dominan virus corona di negara itu. <links>",1,es
"dalam pertempuran global melawan covid-19, para ilmuwan israel telah mengembangkan antibodi yang menyerang virus corona pada pasien dan menetralkannya. apakah kita hampir menemukan obatnya? bagaimana menurutmu? <links>",1,es
bayi yang baru lahir di london menjadi orang termuda di dunia yang dites positif <hashtag> tidak diketahui apakah bayi tertular virus di dalam rahim atau selama persalinan. ini sangat menyayat hati. <links>,1,en
bayi yang baru lahir di inggris didiagnosis dengan virus corona<links> <links>,1,uk
belum diketahui apakah bayi tersebut tertular virus corona di dalam kandungan atau selama persalinan. (melalui orang dalam bisnis) <links>,1,en
turki memberikan bantuan medis ke israel untuk melawan penyebaran <hashtag> - dan <hashtag> membeli yang sama dari <hashtag> <links>,1,ar
turki memberikan bantuan medis kepada israel untuk melawan penyebaran virus corona <links> <hashtag>,1,ar
turki memberikan bantuan medis kepada israel untuk melawan penyebaran <hashtag> <links> <hashtag>,1,ar
"<hashtag> direktur umum <hashtag> tedros adhanom ghebreyesus melaporkan bahwa mereka berharap bahwa pandemi yang disebabkan oleh virus corona dapat berakhir ""dalam waktu kurang dari dua tahun"", dan mereka berharap bahwa itu tidak akan bertahan lama dibandingkan flu spanyol tahun 1918. < url>",1,es
"pandemi virus corona baru bisa berakhir dalam dua tahun, kata kepala who <links>",1,pt
"pria ini masih belum berhenti mencoba menebak apa yang akan terjadi dengan pandemi?coronavirus: pandemi 'mungkin berakhir hingga dua tahun', kata direktur who <links> melalui <user> <user>",1,pt
saya berharap jenis berita ini akan berfungsi untuk akhirnya mengakui semua nilai dan komitmen yang dibawa para migran dan pengungsi ke masyarakat mana pun. <hashtag> <links>,1,es
video lama dari jerman menjadi viral dengan klaim komunitas muslim melakukan protes di prancis <links>,1,hi
"dengan video yang menjadi viral, diklaim bahwa anggota komunitas muslim melakukan protes di depan rumah presiden emmanuel macron di prancis. sebenarnya ini adalah video lama dari jerman. baca <hashtag> <user> <links>",1,hi
<hashtag> kematian seorang dokter mesir akibat terinfeksi <hashtag> corona di <hashtag> saudi<links>,1,ar
"galeri: rumah sakit wuhan kewalahan. menurut komisi kesehatan setempat, hampir setiap tempat tidur rumah sakit di kota itu ditempati pada hari selasa. dokter lokal berpacu dengan waktu untuk merawat pasien yang terinfeksi virus corona yang mematikan. <links> <links>",1,en
"pendekatan corona sangat mirip dengan pendekatan flu babi atau flu babi 2010. sebelumnya, pada tahun 1976 juga ada flu babi. juga ketika banyak ketakutan (dan vaksin dan efek samping - sama seperti setelah flu babi).'tuduhan tahun pemilu-penyebar rasa takut'<links> <links>",1,nl
ketika pemerintah as mencoba melacak riwayat vaksin flu dengan cepat <links>,1,en
"berkat proses pengobatan yang benar dan daya tahan tubuh yang kuat, havahan karadeniz, wanita turki berusia 107 tahun, berhasil mengatasi penyakit <hashtag> <hashtag>  <links> <links>",0,es
sekolah dan kantor adalah hotspot virus corona. mereka tidak harus begitu. <links>,1,en
"sekitar 1,5 juta tampilan diperoleh dari video yang diterbitkan sebagai menunjukkan takbir di jalan-jalan <hashtag> setelah ketidakmampuan untuk menghadapi <hashtag> baru...sebuah klaim palsu..apa kebenarannya? <hashtag> <links>",1,ar
"meskipun kasus covid-19 pertama yang dikonfirmasi di as. dilaporkan di negara bagian washington pada jan. pada 20 februari, sebuah laporan baru mengungkapkan bahwa pandemi mungkin dipicu oleh seseorang yang kembali ke negara ini pada pertengahan februari. <user>",1,en
"konspirasi tentang jumlah kematian yang meningkat hanyalah bab terakhir dalam krisis disinformasi pasca-kebenaran kita. 32.000 orang meninggal di nyc antara 11 maret hingga 2 mei, yang merupakan 24.000 lebih banyak dari yang diperkirakan. data menunjukkan jumlah kematian akibat covid yang sangat rendah <links> <links>",1,en
"antara 11 maret dan 2 mei, total 32.107 orang meninggal di kota new york. nyc dept of health and mental hygiene data menunjukkan lebih dari 18.879 <hashtag> yang dikonfirmasi laboratorium atau kemungkinan kematian terkait covid-19. lihat analisis di <user> <links> <links>",1,en
