text,translated_text,translated_text_en,label,lang
'This is the crisis of my lifetime': George Soros explains how the pandemic erased the old status quo and created unknown consequences for capitalism's future https://t.co/FSyvwKibBR,'Ini adalah krisis seumur hidup saya': George Soros menjelaskan bagaimana pandemi menghapus status quo lama dan menciptakan konsekuensi yang tidak diketahui untuk masa depan kapitalisme https://t.co/FSyvwKibBR,'This is the crisis of my lifetime': George Soros explains how the pandemic erased the old status quo and created unknown consequences for capitalism's future https://t.co/FSyvwKibBR,misinformation,en
"Quelles conséquences psychologiques du port du masque chez les enfants ?
https://t.co/zQ12YhDJ26","Apa konsekuensi psikologis memakai masker pada anak?
https://t.co/zQ12YhDJ26","What are the psychological consequences of wearing a mask in children?
https://t.co/zQ12YhDJ26",misinformation,fr
"Het #Pfizer vaccin heeft 3 keer meer dodelijke slachtoffers dan het #AstraZeneca vaccin. 
@hommel_b @IkNet @RonPeppenster @annstrikje @FleurAgemaPVV @PvanHouwelingen @TheHorizonX @ArtsenC @LHVhuisartsen @karin_metz

https://t.co/BS558BcALY","Vaksin #Pfizer memiliki kematian 3 kali lebih banyak daripada vaksin #AstraZeneca.
@hommel_b @IkNet @RonPeppenster @annstrikje @FleurAgemaPVV @PvanHouwelingen @TheHorizonX @ArtsenC @LHVhuisartsen @karin_metz

https://t.co/BS558BcALY","The #Pfizer vaccine has 3 times more fatalities than the #AstraZeneca vaccine.
@hommel_b @IkNet @RonPeppenster @annstrikje @FleurAgemaPVV @PvanHouwelingen @TheHorizonX @ArtsenC @LHVhuisartsen @karin_metz

https://t.co/BS558BcALY",misinformation,nl
"Le ""vaccin"" Pfizer occasionne 3 FOIS PLUS DE DÉCÈS que le AstraZeneca

https://t.co/x4lr8tzatk https://t.co/tHWxKOnjEW","""Vaksin"" Pfizer menyebabkan 3 KALI LEBIH KEMATIAN daripada AstraZeneca

https://t.co/x4lr8tzatk https://t.co/tHWxKOnjEW","Pfizer ""vaccine"" causes 3 TIMES MORE DEATHS than AstraZeneca

https://t.co/x4lr8tzatk https://t.co/tHWxKOnjEW",misinformation,fr
"Casi ocho de cada diez pacientes muertos por la #COVID19, no ingresaron a terapias intensivas ni fueron entubados. Para la mitad de los fallecidos no hubo un diagnóstico público por coronavirus antes de la muerte.  Este análisis de EL PAÍS lo documenta

https://t.co/uDzvl2gxnw","Hampir delapan dari sepuluh pasien yang meninggal karena #COVID19, tidak masuk perawatan intensif atau diintubasi. Untuk setengah dari yang meninggal, tidak ada diagnosis publik tentang virus corona sebelum kematian. Analisis EL PAÍS ini mendokumentasikannya

https://t.co/uDzvl2gxnw","Almost eight out of ten patients killed by #COVID19, did not enter intensive care or were intubated. For half of the deceased, there was no public diagnosis of coronavirus before death. This analysis of EL PAÍS documents it

https://t.co/uDzvl2gxnw",misinformation,es
"Wielka Brytania nie może sobie na razie poradzić z nową mutacją koronawirusa
#wieszwięcej #koronawirus 
https://t.co/ggNbD38c3s","Inggris belum dapat mengatasi mutasi baru virus corona
# lainnya #viruscorona
https://t.co/ggNbD38c3s","The UK cannot cope with the new mutation of the coronavirus yet
# more #coronavirus
https://t.co/ggNbD38c3s",misinformation,pl
مظاهرة في #إسطنبول التركية منددة بنشر رسوم في #فرنسا تسيء للإسلام https://t.co/XHNLwa4Z9v,"Demonstrasi di #Istanbul, Turki, mengutuk penerbitan kartun di #Prancis yang menghina Islam https://t.co/XHNLwa4Z9v","A demonstration in #Istanbul, Turkey, condemning the publication of cartoons in #France that insult Islam https://t.co/XHNLwa4Z9v",misinformation,ar
استمرار الاحتجاجات المنددة بتصريحات الرئيس الفرنسي عن الإسلام والمستنكرة للرسوم المسيئة للنبي محمد في مناطق المعارضة شمالي سوريا | تصوير: محمد خير حك https://t.co/q1osfx7wmA,Protes Melanjutkan Kecaman Pernyataan Presiden Prancis tentang Islam dan Kecaman Kartun Nabi Muhammad di Daerah Oposisi di Suriah Utara | Fotografi: Muhammad Khair Hik https://t.co/q1osfx7wmA,Continuing protests condemning the French President's statements about Islam and denouncing cartoons of the Prophet Muhammad in opposition areas in northern Syria | Photography: Muhammad Khair Hik https://t.co/q1osfx7wmA,misinformation,ar
"😷🇨🇳Origines du #Covid19 et accident de laboratoire en #Chine : le nouvel appel de scientifiques à l'#OMS. Par Pierre-Antoine Donnet 👉 
https://t.co/gEip3yM8RC
#WHO #China #coronavirus","Asal mula #Covid19 dan kecelakaan laboratorium di #China: seruan baru bagi para ilmuwan di #WHO. Oleh Pierre-Antoine Donnet
https://t.co/gEip3yM8RC
#WHO #China #coronavirus","😷🇨🇳 Origins of #Covid19 and laboratory accident in #China: the new call for scientists at #WHO. By Pierre-Antoine Donnet 👉
https://t.co/gEip3yM8RC
#WHO #China #coronavirus",misinformation,fr
"Une étude scientifique révèle que la protéine de pointe utilisée dans les vaccins Covid provoque des accidents vasculaires cérébraux, des crises cardiaques et des caillots sanguins
https://t.co/IsqhJTFCPW","Studi ilmiah menemukan protein lonjakan yang digunakan dalam vaksin Covid menyebabkan stroke, serangan jantung, dan pembekuan darah
https://t.co/IsqhJTFCPW","Scientific study finds spike protein used in Covid vaccines causes strokes, heart attacks and blood clots
https://t.co/IsqhJTFCPW",misinformation,fr
"Une étude scientifique révèle que la protéine de pointe utilisée dans les vaccins Covid provoque des accidents vasculaires cérébraux, des crises cardiaques et des caillots sanguins
https://t.co/IsqhJTFCPW","Studi ilmiah menemukan protein lonjakan yang digunakan dalam vaksin Covid menyebabkan stroke, serangan jantung, dan pembekuan darah
https://t.co/IsqhJTFCPW","Scientific study finds spike protein used in Covid vaccines causes strokes, heart attacks and blood clots
https://t.co/IsqhJTFCPW",misinformation,fr
"Une étude scientifique révèle que la protéine de pointe utilisée dans les vaccins Covid provoque des accidents vasculaires cérébraux, des crises cardiaques et des caillots sanguins
https://t.co/IsqhJTFCPW","Studi ilmiah menemukan protein lonjakan yang digunakan dalam vaksin Covid menyebabkan stroke, serangan jantung, dan pembekuan darah
https://t.co/IsqhJTFCPW","Scientific study finds spike protein used in Covid vaccines causes strokes, heart attacks and blood clots
https://t.co/IsqhJTFCPW",misinformation,fr
Las afirmaciones falsas del vídeo de Juan Zaragoza en el que dice que la proteína S que generan las vacunas contra la COVID-19 es tóxica y daña los tejidos https://t.co/nJ0QZ9oVAD vía @maldita,Pernyataan palsu dalam video Juan Zaragoza yang mengatakan bahwa protein S yang dihasilkan vaksin COVID-19 bersifat racun dan merusak jaringan https://t.co/nJ0QZ9oVAD via @maldita,The false statements in the video by Juan Zaragoza in which he says that the protein S generated by vaccines against COVID-19 is toxic and damages tissues https://t.co/nJ0QZ9oVAD via @maldita,misinformation,es
"Une étude scientifique révèle que la protéine de pointe utilisée dans les vaccins Covid provoque des accidents vasculaires cérébraux, des crises cardiaques et des caillots sanguins
https://t.co/IsqhJTFCPW","Studi ilmiah menemukan protein lonjakan yang digunakan dalam vaksin Covid menyebabkan stroke, serangan jantung, dan pembekuan darah
https://t.co/IsqhJTFCPW","Scientific study finds spike protein used in Covid vaccines causes strokes, heart attacks and blood clots
https://t.co/IsqhJTFCPW",misinformation,fr
"Mam przeczucie, że kolejna, masowa fala zachorowań na pospolite choroby w ciągu następnych 2-3 lat będzie wywołana właśnie szczepieniami. Będzie tak duża jak liczba samych zaszczepionych. Oczywiście przyczyny zostaną przypisane C-19/21...👁️
https://t.co/4ZmmAU8F7J","Saya merasa bahwa gelombang besar penyakit umum berikutnya dalam 2-3 tahun ke depan akan disebabkan oleh vaksinasi. Ini akan sama besarnya dengan jumlah yang divaksinasi sendiri. Tentu saja, alasannya akan dikaitkan dengan C-19/21 ... ️
https://t.co/4ZmmAU8F7J","I have a feeling that the next massive wave of common diseases in the next 2-3 years will be caused by vaccination. It will be as large as the number of vaccinated themselves. Of course, the reasons will be attributed to C-19/21 ... 👁️
https://t.co/4ZmmAU8F7J",misinformation,pl
"Varian Covid-19 Delta: Mutasi Ganda, Infeksius, dan Gejala https://t.co/3Jc2SOhycp","Varian Covid-19 Delta: Mutasi Ganda, Infeksius, dan Gejala https://t.co/3Jc2SOhycp","Variant of Covid-19 Delta: Multiple Mutations, Infectious and Symptoms https://t.co/3Jc2SOhycp",misinformation,in
"Prof Saumitra Das said while the virus causing Covid-19 is mutating it is ""very unlikely"" that it will mutate to such an extent that it will evade all vaccines

Read more: https://t.co/77mPsSZOLT | @Milan_reports 

#ITCard #India #Covid19 #CovidVaccines #CovidVariants https://t.co/hqnS2TsZkl","Prof Saumitra Das mengatakan sementara virus yang menyebabkan Covid-19 bermutasi, ""sangat tidak mungkin"" virus itu akan bermutasi sedemikian rupa sehingga akan menghindari semua vaksin.

Baca selengkapnya: https://t.co/77mPsSZOLT | @Milan_reports

#ITCard #India #Covid19 #CovidVaccines #CovidVariants https://t.co/hqnS2TsZkl","Prof Saumitra Das said while the virus causing Covid-19 is mutating it is ""very unlikely"" that it will mutate to such an extent that it will evade all vaccines

Read more: https://t.co/77mPsSZOLT | @Milan_reports 

#ITCard #India #Covid19 #CovidVaccines #CovidVariants https://t.co/hqnS2TsZkl",misinformation,en
"Dokter Christiane Northrup is onvermurwbaar: de zogenaamde anti-Covid injecties zijn geen vaccins...

https://t.co/Oe2nPMRexj https://t.co/Avk1uhoMcs","Dokter Christiane Northrup bersikukuh: yang disebut suntikan anti-Covid bukanlah vaksin...

https://t.co/Oe2nPMRexj https://t.co/Avk1uhoMcs","Doctor Christiane Northrup is adamant: the so-called anti-Covid injections are not vaccines...

https://t.co/Oe2nPMRexj https://t.co/Avk1uhoMcs",misinformation,nl
"New Yorker o tym, że nigdy wcześniej przemysł medyczny nie pracował tak szybko nad szczepionką. Jedna z nich może być gotowa jesienią.

https://t.co/7AtQ3ceEOo","The New Yorker mengatakan bahwa belum pernah sebelumnya industri medis bekerja begitu cepat untuk membuat vaksin. Salah satunya mungkin siap di musim gugur.

https://t.co/7AtQ3ceEOo","The New Yorker says that never before has the medical industry worked so quickly on a vaccine. One of them may be ready in the fall.

https://t.co/7AtQ3ceEOo",misinformation,pl
"Alberto Zangrillo: «I bollettini del virus? Mistificazioni» I positivi ASINTOMATICI NON SONO MALATI E NON INFETTANO gli altri. Le terapie intensive sono vuote. BASTA FAR PAURA ALLA GENTE. 
https://t.co/ThGDYIzoAR","Alberto Zangrillo: «Buletin virus? Mistifikasi » POSITIF ASIMTOMATIS TIDAK SAKIT DAN JANGAN MENGINFEKSI ORANG LAIN. Perawatan intensif kosong. CUKUP MENAKUTKAN ORANG-ORANG.
https://t.co/ThGDYIzoAR","Alberto Zangrillo: «The virus bulletins? Mistifications »ASYMPTOMATIC POSITIVES ARE NOT SICK AND DO NOT INFECT OTHERS. Intensive care is empty. ENOUGH FARING PEOPLE.
https://t.co/ThGDYIzoAR",misinformation,it
Bill Gates da luces sobre el futuro de la vacuna contra el #COVID_19 https://t.co/HsvqnMqWCB,Bill Gates menjelaskan masa depan vaksin melawan #COVID_19 https://t.co/HsvqnMqWCB,Bill Gates sheds light on the future of the vaccine against #COVID_19 https://t.co/HsvqnMqWCB,misinformation,es
Bill Gates da luces sobre el futuro de la vacuna contra el #COVID_19 https://t.co/HsvqnMqWCB,Bill Gates menjelaskan masa depan vaksin melawan #COVID_19 https://t.co/HsvqnMqWCB,Bill Gates sheds light on the future of the vaccine against #COVID_19 https://t.co/HsvqnMqWCB,misinformation,es
Bill Gates da luces sobre el futuro de la vacuna contra el #COVID_19 https://t.co/uExDO5zGAA,Bill Gates menjelaskan masa depan vaksin melawan #COVID_19 https://t.co/uExDO5zGAA,Bill Gates sheds light on the future of the vaccine against #COVID_19 https://t.co/uExDO5zGAA,misinformation,es
"Коронавірус: день народження, який перетворився на трагедію https://t.co/Tb1Nj4TWAB",Coronavirus: Ulang tahun berubah menjadi tragedi https://t.co/Tb1Nj4TWAB,Coronavirus: A birthday turned into a tragedy https://t.co/Tb1Nj4TWAB,misinformation,uk
"Kendileri virüs yaratacak,tüm dünyaya yayıp size aşısını satacaklar. Kapitalist şirketler ve para baronları kazanacak.
Önce çözüm bulmak zaman alıyor gibi davranılacak ve herkese çözüm bulma çabasındaymış gibi davranılacak. Oysa çözümü kendi ellerinde

 24 Eylül 2009 BM - Kaddafi https://t.co/xERT9u2S2E","Mereka akan membuat virus sendiri, menyebarkannya ke seluruh dunia, dan menjual vaksinnya kepada Anda. Perusahaan kapitalis dan baron uang akan menang.
Pertama, mencari solusi akan diperlakukan seolah-olah membutuhkan waktu, dan setiap orang akan diperlakukan seolah-olah sedang berusaha mencari solusi. Namun, solusinya ada di tangan mereka sendiri.

 24 September 2009 PBB - Khadafi https://t.co/xERT9u2S2E","They will create a virus themselves, spread it all over the world, and sell you the vaccine. Capitalist companies and money barons will win.
First, finding a solution will be treated as if it takes time, and everyone will be treated as if they are trying to find a solution. However, the solution is in their own hands.

 September 24, 2009 UN - Gaddafi https://t.co/xERT9u2S2E",misinformation,tr
"Un'indagine epidemiologica nazionale sull'infezione da COVID-19, promossa da CNR, 
l'Università degli Studi di Milano, SIGG e 
SIMIT. Per partecipare basta compilare il questionario online
https://t.co/4pKeod7AQC","Survei epidemiologi nasional tentang infeksi COVID-19, yang dipromosikan oleh CNR,
Universitas Milan, SIGG e
SIMIT. Untuk berpartisipasi, cukup isi kuesioner online
https://t.co/4pKeod7AQC","A national epidemiological survey on COVID-19 infection, promoted by CNR,
the University of Milan, SIGG e
SIMIT. To participate, just fill in the online questionnaire
https://t.co/4pKeod7AQC",factual,it
"다국적 제약사 아스트라제네카가 개발 중인 코로나19 백신 후보가 노인 대상 시험에서 강력한 면역 반응이 나온 것으로 나타났습니다.
https://t.co/fYyPrjwk9t","Kandidat vaksin COVID-19 yang sedang dikembangkan oleh perusahaan farmasi multinasional AstraZeneca menunjukkan respons kekebalan yang kuat dalam uji coba pada orang tua.
https://t.co/fYyPrjwk9t","A COVID-19 vaccine candidate being developed by multinational pharmaceutical company AstraZeneca showed a strong immune response in a trial on the elderly.
https://t.co/fYyPrjwk9t",misinformation,ko
"#Coronavirus, scienziati italiani: dal sole alle lampade così raggi #Uv lo uccidono in pochi secondi https://t.co/gCGJn9YY7Q https://t.co/FemQ6F5AET","#Coronavirus, ilmuwan Italia: dari matahari ke lampu jadi #sinar UV membunuhnya dalam beberapa detik https://t.co/gCGJn9YY7Q https://t.co/FemQ6F5AET","#Coronavirus, Italian scientists: from the sun to the lamps so #Uv rays kill it in a few seconds https://t.co/gCGJn9YY7Q https://t.co/FemQ6F5AET",factual,it
Il vaccino funziona: da dicembre un miliardo di dosi l'anno. L'intervista esclusiva sul nuovo numero in edicola e già online su EspressoPlus https://t.co/BaoKBr1JC2,Vaksin bekerja: sejak Desember satu miliar dosis per tahun. Wawancara eksklusif tentang edisi baru di kios koran sudah online di EspressoPlus https://t.co/BaoKBr1JC2,The vaccine works: since December one billion doses a year. The exclusive interview on the new issue on newsstands is already online on EspressoPlus https://t.co/BaoKBr1JC2,misinformation,it
เพิ่งรู้จากไอจีเพื่อนชาว Serb ว่าตอนนี้ที่เซอเบียมีประท้วงเพราะรัฐบาลจะล็อกดาวน์อีกรอบหลังมี second wave ซึ่งเกิดจากการควบคุมโรคที่ผิดพลาดของรบ.เอง คลายล็อกดาวน์ ให้แข่งกีฬา และจัดการเลือกตั้งปธน.ทั้งที่ยังมีคนติดโควิดเยอะอยู่ ล่าสุดมีผู้ชุมนุมถูกจับ 71 คน https://t.co/MEcY9dhGpm,"Saya baru tahu dari IG seorang rekan Serbia bahwa sekarang ada protes di Serbia karena pemerintah akan mengunci lagi setelah gelombang kedua yang disebabkan oleh pengendalian penyakit perang itu sendiri. Longgarkan lockdown, olah raga dan adakan pemilihan presiden, meski masih banyak yang terjangkit virus corona. Baru-baru ini, 71 pengunjuk rasa ditangkap https://t.co/MEcY9dhGpm","I just learned from a fellow Serb's IG that now there is a protest in Serbia because the government will lockdown again after the second wave caused by the war's own disease control. Loosen lockdowns, play sports and hold presidential elections, even though there are still a lot of people infected with coronavirus. Recently, 71 protesters were arrested https://t.co/MEcY9dhGpm",factual,th
