text,translated_text,label,lang
"""The US needs to lead a choir of nations in a hymn about how this pandemic... was made possible by the lack of transparency intrinsic to China’s nat'l socialist pol. system,"" writes  AFPC's @Joshua_Eisenman &amp; @carnegiecouncil's @devintstewart https://t.co/MwWpApbtEJ","""AS perlu memimpin paduan suara negara-negara dalam sebuah himne tentang bagaimana pandemi ini... dimungkinkan oleh kurangnya transparansi yang melekat pada sistem pol. sosialis nat'l China,"" tulis @Joshua_Eisenman dari AFPC &amp; @carnegiecouncil @devintstewart https://t.co/MwWpApbtEJ",misinformation,en
"""The US needs to lead a choir of nations in a hymn about how this pandemic... was made possible by the lack of transparency intrinsic to China’s nat'l socialist pol. system,"" writes  AFPC's @Joshua_Eisenman &amp; @carnegiecouncil's @devintstewart https://t.co/MwWpApbtEJ","""AS perlu memimpin paduan suara negara-negara dalam sebuah himne tentang bagaimana pandemi ini... dimungkinkan oleh kurangnya transparansi yang melekat pada sistem pol. sosialis nat'l China,"" tulis @Joshua_Eisenman dari AFPC &amp; @carnegiecouncil @devintstewart https://t.co/MwWpApbtEJ",misinformation,en
"""The US needs to lead a choir of nations in a hymn about how this pandemic... was made possible by the lack of transparency intrinsic to China’s nat'l socialist pol. system,"" writes  AFPC's @Joshua_Eisenman &amp; @carnegiecouncil's @devintstewart https://t.co/MwWpApbtEJ","""AS perlu memimpin paduan suara negara-negara dalam sebuah himne tentang bagaimana pandemi ini... dimungkinkan oleh kurangnya transparansi yang melekat pada sistem pol. sosialis nat'l China,"" tulis @Joshua_Eisenman dari AFPC &amp; @carnegiecouncil @devintstewart https://t.co/MwWpApbtEJ",misinformation,en
Bolsonaro diz que “não errou nenhuma” medida contra a pandemia de coronavírus https://t.co/Pup7LbgaoG,Bolsonaro mengatakan dia “tidak melewatkan apa pun” tindakan melawan pandemi virus corona https://t.co/Pup7LbgaoG,misinformation,pt
"A viral message claims to cure the deadly novel #Coronavirus with boiled garlic water. The @WHO has clarified that there is no specific prevention or cure yet for the novel Coronavirus. #BOOMFactCheck #FakeNews #CoronavirusOutbreak #coronavirusindia 

https://t.co/CAFvySOxrD","Sebuah pesan viral mengklaim dapat menyembuhkan novel mematikan #Coronavirus dengan air bawang putih rebus. @WHO telah mengklarifikasi bahwa belum ada pencegahan atau pengobatan khusus untuk virus corona baru. #BOOMFactCheck #FakeNews #CoronavirusOutbreak #coronavirusindia

https://t.co/CAFvySOxrD",misinformation,en
Chegou o dia de saber os detalhes dos testes da vacina chinesa no Brasil https://t.co/oTGxtxBu3i,Hari telah tiba untuk mengetahui rincian tes vaksin Cina di Brasil https://t.co/oTGxtxBu3i,misinformation,pt
"Circula nas redes sociais que o chá de boldo elimina os sintomas da Covid-19, doença causada pelo novo coronavírus, em até três horas. Confira em: https://t.co/eQHu1jduz2. #CoronaVirusFacts #DatosCoronaVirus https://t.co/iP7TlRYzT1","Beredar di media sosial bahwa teh boldo menghilangkan gejala Covid-19, penyakit yang disebabkan oleh virus corona baru, hingga tiga jam. Lihat di: https://t.co/eQHu1jduz2. #FaktaVirusCorona #DatosVirusCorona https://t.co/iP7TlRYzT1",misinformation,pt
"This is a reassuring read if you are going nuts about the corona virus infecting your hair, your shoes or your clothes. I know I am 
https://t.co/R4VfURs2kS","Ini adalah bacaan yang meyakinkan jika Anda menjadi gila tentang virus korona yang menginfeksi rambut, sepatu, atau pakaian Anda. aku tahu aku
https://t.co/R4VfURs2kS",misinformation,en
"Ok delConsiglio di Stato all'uso dell'#idrossiclorochina come terapia anti #COVID19, purché su prescrizione medica. 
Sospesa la nota dell'#AIFA che ne vietava la prescrizione off label. La pronuncia a seguito del ricorso di un gruppo di medici di base. https://t.co/RHexd3Vp5R","Oke Dewan Negara tentang penggunaan #hydroxychloroquine sebagai terapi anti-COVID19, asalkan dengan resep dokter.
Catatan #AIFA, yang melarang resep off-label, telah ditangguhkan. Putusan tersebut menyusul banding dari sekelompok dokter umum. https://t.co/RHexd3Vp5R",misinformation,it
"The Science Supports the Use of Hydroxychloroquine in COVID-19, So Why Are Doctors Being Censored? https://t.co/vTWvywGeEf","Sains Mendukung Penggunaan Hydroxychloroquine dalam COVID-19, Jadi Mengapa Dokter Disensor? https://t.co/vTWvywGeEf",misinformation,en
"Coronavirus has not gone away. There are a few simple things you can do to keep safe, and keep others safe if you have to go out:
✔ Stay 2 metres away from other people
✔ Avoid gatherings
✔ Wear a face covering, if you can
✔ Wash your hands regularly/use hand sanitiser https://t.co/LupCYsQyUe","Virus corona belum hilang. Ada beberapa hal sederhana yang dapat Anda lakukan untuk tetap aman, dan menjaga orang lain tetap aman jika Anda harus keluar:
Tetap berjarak 2 meter dari orang lain
Hindari pertemuan
Pakai penutup wajah, jika bisa
Cuci tangan Anda secara teratur/gunakan pembersih tangan https://t.co/LupCYsQyUe",misinformation,en
It is a complete hoax that china sought to kill its citizen to contain virus. Completely false new. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,Ini adalah tipuan lengkap bahwa Cina berusaha membunuh warganya untuk menahan virus. Benar-benar baru palsu. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,misinformation,en
It is a complete hoax that china sought to kill its citizen to contain virus. Completely false new. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,Ini adalah tipuan lengkap bahwa Cina berusaha membunuh warganya untuk menahan virus. Benar-benar baru palsu. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,misinformation,en
It is a complete hoax that china sought to kill its citizen to contain virus. Completely false new. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,Ini adalah tipuan lengkap bahwa Cina berusaha membunuh warganya untuk menahan virus. Benar-benar baru palsu. https://t.co/nI56m3Lhc7 #PakStandWithChina @AounSahi @CathayPak @SaboohSyed @WangXianfeng8 @zlj517,misinformation,en
"Hoax report claims China sought Supreme Court approval to euthanise 20,000 coronavirus patients

https://t.co/Po2Qdcnzrp https://t.co/kGfVukX3wz","Laporan hoax mengklaim China meminta persetujuan Mahkamah Agung untuk menidurkan 20.000 pasien virus corona

https://t.co/Po2Qdcnzrp https://t.co/kGfVukX3wz",misinformation,en
"Coronavirus: Estudio demuestra que la Hidroxicloroquina tiene una tasa de curación de 100% en pacientes contagiados

➡️ https://t.co/l0Hdv7lykR https://t.co/S6aviuq2lx","Coronavirus: Studi menunjukkan bahwa Hydroxychloroquine memiliki tingkat kesembuhan 100% pada pasien yang terinfeksi

️ https://t.co/l0Hdv7lykR https://t.co/S6aviuq2lx",misinformation,es
"Coronavirus: Estudio demuestra que la Hidroxicloroquina tiene una tasa de curación de 100% en pacientes contagiados

➡️ https://t.co/l0Hdv7lykR https://t.co/yud94i9yvs","Coronavirus: Studi menunjukkan bahwa Hydroxychloroquine memiliki tingkat kesembuhan 100% pada pasien yang terinfeksi

️ https://t.co/l0Hdv7lykR https://t.co/yud94i9yvs",misinformation,es
"Coronavirus: Estudio demuestra que la Hidroxicloroquina tiene una tasa de curación de 100% en pacientes contagiados

➡️ https://t.co/l0Hdv7lykR https://t.co/KvWTqj7RPJ","Coronavirus: Studi menunjukkan bahwa Hydroxychloroquine memiliki tingkat kesembuhan 100% pada pasien yang terinfeksi

️ https://t.co/l0Hdv7lykR https://t.co/KvWTqj7RPJ",misinformation,es
Riset Terbaru: Face Shield Plastik Tak Cegah Infeksi Covid-19 https://t.co/NF0KVlMeHY,Riset Terbaru: Face Shield Plastik Tak Cegah Infeksi Covid-19 https://t.co/NF0KVlMeHY,misinformation,in
"😷👌 Con el uso correcto del cubrebocas evitamos posibles contagios por bacterias y virus, incluyendo el del COVID-19.

Recuerda utilizarlo siempre al salir a realizar tus actividades esenciales y cubriendo por completo tu nariz y boca. https://t.co/UNiboCHUpT","Dengan penggunaan mulut yang benar, kita menghindari kemungkinan infeksi oleh bakteri dan virus, termasuk COVID-19.

Ingatlah untuk selalu menggunakannya ketika akan keluar untuk melakukan aktivitas penting Anda dan menutupi hidung dan mulut Anda sepenuhnya. https://t.co/UNiboCHUpT",misinformation,es
"Argentinien: Die Virenjäger der ""Villas"" https://t.co/8OH4FN1EIS #Argentinien #Coronavirus #Covid19","Argentina: Pemburu virus ""Villas"" https://t.co/8OH4FN1EIS #Argentina #Coronavirus #Covid19",misinformation,de
"Vlaamse factchecker @arbiteroftweets geblokkeerd door @Twitter voor het delen van deze factcheck 👉💁‍♂️
https://t.co/qlXjRJgDHc
'Artsen voor Vrijheid' claimde dat vrouw een anafylactische shock kreeg na vaccinatie maar 'media dit niet rapporteren'. De vrouw is echter ongevaccineerd https://t.co/9llEfKZq7U","Pemeriksa fakta Flemish @arbiteroftweets diblokir oleh @Twitter karena membagikan cek fakta ini ️
https://t.co/qlXjRJgDHc
'Doctors for Freedom' mengklaim wanita mengalami syok anafilaksis setelah vaksinasi tetapi 'media tidak melaporkannya'. Namun, wanita itu tidak divaksinasi https://t.co/9llEfKZq7U",misinformation,nl
"Stop #FakeNews: l'étude qui prétend démontrer l'inutilité des #masques n'a pas été publiée par l'université de #Stanford. Par ailleurs, les supposés effets néfastes attribués aux #masques dans cette étude ont été démentis par de nombreux chercheurs. https://t.co/comkAyaP9a","Hentikan #FakeNews: penelitian yang mengklaim menunjukkan ketidakgunaan #masker belum dipublikasikan oleh #Stanford University. Selain itu, efek berbahaya yang diduga dikaitkan dengan #masker dalam penelitian ini telah dibantah oleh banyak peneliti. https://t.co/comkAyaP9a",misinformation,fr
"Que se passe-t-il si l'ivermectine est approuvée comme médicament contre le covid ? Le vaccin est expérimental et a tué des milliers de jeunes en bonne santé dans le monde. Tout le narratif tombe. #NonAuPassVaccinal
#NonAuViolDuNez https://t.co/4QrBS3uoHu","Bagaimana jika ivermectin disetujui sebagai obat covid? Vaksin ini bersifat eksperimental dan telah membunuh ribuan orang muda yang sehat di seluruh dunia. Seluruh narasi jatuh. #NonAuPassVaccinal
#NonAuViolDuNez https://t.co/4QrBS3uoHu",misinformation,fr
"#Coronavirus lessons from China as COVID-19 cases rise in America. #Ourview: Fewer than 5,000 have been tested in the USA, and containing the spread might be too late. But these 4 steps can help mitigate the epidemic https://t.co/hn6mz0rTMp","Pelajaran #Coronavirus dari China saat kasus COVID-19 meningkat di Amerika. #Pandangan Kami: Kurang dari 5.000 telah diuji di AS, dan menahan penyebarannya mungkin sudah terlambat. Tetapi 4 langkah ini dapat membantu mengurangi epidemi https://t.co/hn6mz0rTMp",misinformation,en
"The study also identified a SARS-CoV-2 mutation that has never been seen before, where 81 of the letters have been permanently deleted from the genome. The mutation mirrors a large deletion that occurred during the 2003 SARS outbreak. #covid19 #coronavirus
https://t.co/6hlsbtkhjx","Studi ini juga mengidentifikasi mutasi SARS-CoV-2 yang belum pernah terlihat sebelumnya, di mana 81 huruf telah dihapus secara permanen dari genom. Mutasi mencerminkan penghapusan besar yang terjadi selama wabah SARS 2003. #covid19 #viruscorona
https://t.co/6hlsbtkhjx",misinformation,en
"Gates es un monstruo que ha causado daño y muerte a través de sus corruptas bakunas. Además continúa financiando el proyecto para bloquear el sol y en junio de este año, junto a la Univ. de Harvard realizarán una prueba en Suecia https://t.co/6MNKJhzZhg #ExposeBillGates","Gates adalah monster yang telah menyebabkan kerusakan dan kematian melalui bakunanya yang rusak. Itu juga terus membiayai proyek untuk memblokir matahari dan pada bulan Juni tahun ini, bersama dengan Universitas Harvard, mereka akan melakukan tes di Swedia https://t.co/6MNKJhzZhg #ExposeBillGates",misinformation,es
"We’ve been told, repeatedly, that we do not need to buy or wear masks if we are healthy, and yet, people keep buying masks, so much so that there’s a worldwide shortage https://t.co/x7gMIyktJs","Kami telah diberitahu, berulang kali, bahwa kami tidak perlu membeli atau memakai masker jika kami sehat, namun, orang-orang terus membeli masker, sedemikian rupa sehingga ada kekurangan di seluruh dunia https://t.co/x7gMIyktJs",misinformation,en
"We’ve been told, repeatedly, that we do not need to buy or wear masks if we are healthy, and yet, people keep buying masks, so much so that there’s a worldwide shortage https://t.co/x7gMIyktJs","Kami telah diberitahu, berulang kali, bahwa kami tidak perlu membeli atau memakai masker jika kami sehat, namun, orang-orang terus membeli masker, sedemikian rupa sehingga ada kekurangan di seluruh dunia https://t.co/x7gMIyktJs",misinformation,en
"Doctor in Netflix's 'Pandemic' says he discovered potential #coronavirus cure
#CoronavirusOutbreak 
https://t.co/O2a4m9NTKB","Dokter di 'Pandemic' Netflix mengatakan dia menemukan potensi penyembuhan #coronavirus
#Wabah virus corona
https://t.co/O2a4m9NTKB",misinformation,en
Doctor in Netflix’s ‘Pandemic’ says he discovered potential coronavirus cure https://t.co/fMpjfTzGyX https://t.co/qjw7SgwvDU,Dokter di 'Pandemic' Netflix mengatakan dia menemukan potensi penyembuhan virus corona https://t.co/fMpjfTzGyX https://t.co/qjw7SgwvDU,misinformation,en
"""Ārstu un baņķieru dzimtenē""- Izraēlā potēšanās rit pilnā sparā, taču, lai glābtu dzīvības un ekonomiku- no sestdienas jau 3. lokdauns. Tur tas nozīmē tukšas ielas vispār
https://t.co/mPXThENL35","Di ""tanah air para dokter dan bankir"" - di Israel, vaksinasi sedang berjalan lancar, tetapi untuk menyelamatkan nyawa dan ekonomi - penguncian ke-3 mulai Sabtu. Itu artinya jalanan kosong secara umum
https://t.co/mPXthENL35",misinformation,lv
"Así vacunan en Israel, líder mundial en vacunación hasta el momento. https://t.co/EmB2MobvWL","Beginilah cara mereka memvaksinasi di Israel, pemimpin dunia dalam vaksinasi sejauh ini. https://t.co/EmB2MobvWL",misinformation,es
"""Masks can make breathing difficult because infants have narrow air passages,"" warns #Japan Pediatric Association

https://t.co/LCoiSZFQCI https://t.co/CtxzwXRTpI","""Masker dapat membuat sulit bernapas karena bayi memiliki saluran udara yang sempit,"" memperingatkan #Japan Pediatric Association

https://t.co/LCoiSZFQCI https://t.co/CtxzwXRTpI",misinformation,en
The proximal origin of SARS-CoV-2  https://t.co/adcWpLOU7R,Asal proksimal SARS-CoV-2 https://t.co/adcWpLOU7R,misinformation,en
"Aantal coronapatiënten in ziekenhuizen stijgt opnieuw | Liveblog
https://t.co/U3JYMrzhwE https://t.co/Tc9BfqoU4G","Jumlah pasien corona di rumah sakit meningkat lagi | blog langsung
https://t.co/U3JYMrzhwE https://t.co/Tc9BfqoU4G",misinformation,nl
"RIVM meldt deze week waarschijnlijk 47.000 coronabesmettingen, hoogste aantal sinds januari | Liveblog
https://t.co/U3JYMrQSoc https://t.co/ziN3s5NaKh","RIVM mungkin akan melaporkan 47.000 infeksi korona minggu ini, jumlah tertinggi sejak Januari blog langsung
https://t.co/U3JYMrQSoc https://t.co/ziN3s5NaKh",misinformation,nl
Un nene de 10 años es uno de las 26 muertos que reportó Rosario por coronavirus en las últimas 24 horas https://t.co/wRs9D4dRmW,Bocah 10 tahun adalah salah satu dari 26 kematian yang dilaporkan Rosario akibat virus corona dalam 24 jam terakhir https://t.co/wRs9D4dRmW,misinformation,es
"Yes, even if you're vaccinated you can still get COVID-19 https://t.co/GlwoD1wX8X",Ya walaupun udah divaksin tetep bisa kena COVID-19 https://t.co/GlwoD1wX8X,misinformation,en
"Younger US Adults Less Likely to Receive COVID-19 Vaccine, CDC Study Reveals https://t.co/qQ3rO23KF2","Orang Dewasa Muda AS Kecil Kemungkinannya Menerima Vaksin COVID-19, Studi CDC Mengungkapkan https://t.co/qQ3rO23KF2",misinformation,en
"There’s virtually no chance a coronavirus test will work in the first day or two after exposure, when an expert notes that “the false negative rate is really high — somewhere between 60 and 100%.” https://t.co/WyVPAAUJBK","Hampir tidak ada kemungkinan tes virus corona akan berhasil dalam satu atau dua hari pertama setelah paparan, ketika seorang ahli mencatat bahwa ""tingkat negatif palsu sangat tinggi - di suatu tempat antara 60 dan 100%."" https://t.co/WyVPAAUJBK",misinformation,en
